id,sid,theta,k,c
352,351,-0.045179747,0.50237495,0.99956006
353,352,0.030708537,0.50075305,1.0007914
354,353,-0.08225369,0.504258,0.9999686
355,354,-0.3086716,0.5030267,1.0001782
356,355,0.2940028,0.49738747,0.999628
357,356,0.44598836,0.49472618,0.9995752
358,357,-0.08276603,0.4989484,1.0000516
359,358,0.2940833,0.49517408,1.0006999
360,359,0.40789443,0.49547157,1.0005914
361,360,0.030808734,0.49762306,1.0000218
362,361,-0.15725206,0.5031761,1.0002966
363,362,0.36934716,0.49665713,0.9993534
364,363,-0.19463739,0.50098723,1.0004221
365,364,0.33214885,0.496493,0.9991863
366,365,0.21919473,0.49812558,0.9997586
367,366,-0.007298296,0.5004614,1.0002129
368,367,0.2573186,0.49638364,0.99989027
369,368,0.33264592,0.49584866,1.0001734
370,369,0.06767972,0.4998544,1.000564
371,370,-0.27046788,0.503626,0.9985687
372,371,0.18185127,0.49731877,0.99940526
373,372,-0.3462698,0.502283,0.9997957
374,373,0.3321354,0.49747187,1.00007
375,374,-0.5729641,0.504551,0.9993791
376,375,-0.4975491,0.5082192,0.9998447
377,376,0.10618625,0.49935555,0.9996697
378,377,0.5213853,0.49324942,0.99998695
379,378,0.4079075,0.49645323,0.9994968
380,379,-0.044409856,0.50102687,0.99898595
381,380,0.181356,0.5000495,0.9999461
382,381,0.1436635,0.4997032,0.99894154
383,382,-0.082055494,0.500541,0.99978894
384,383,-0.4586185,0.5053049,1.0000926
385,384,-0.346529,0.50298,1.0008768
386,385,0.18109566,0.5008212,1.0000316
387,386,0.5211682,0.49191996,0.9995547
388,387,0.52078676,0.4935931,1.0002887
389,388,-0.27073136,0.5022473,0.99957335
390,389,-0.1569361,0.50262797,0.9996225
391,390,-0.23404261,0.500764,0.9987449
392,391,-0.04446705,0.49892083,1.0002588
393,392,-0.0074963965,0.4990508,1.0001934
394,393,0.030464636,0.49861538,1.0003545
395,394,0.52117,0.49808988,1.0003288
396,395,0.21836345,0.49862954,0.9990548
397,396,-0.49702838,0.50446105,0.99915844
398,397,0.2571269,0.4988323,1.0003114
399,398,-0.0067589674,0.50349766,1.0009614
400,399,0.14351884,0.49808723,0.9995512
401,400,0.06863214,0.4995261,1.0008147
402,401,-0.49811774,0.5027879,0.9998893
403,402,0.21854831,0.49902022,0.99917674
404,403,-0.34662235,0.5031249,1.0004148
405,404,0.5591808,0.49483585,0.9999972
406,405,-0.08204449,0.5011503,0.99965227
407,406,-0.30855492,0.5074103,0.99946135
408,407,0.25643066,0.49879262,0.99943215
409,408,0.59750044,0.49550658,0.9996852
410,409,0.21884938,0.49649924,0.9997812
411,410,0.18243368,0.49861488,1.0007151
412,411,-0.12013774,0.49939692,0.9988738
413,412,-0.0071206954,0.49923658,1.0006461
414,413,-0.64990824,0.5064599,0.9996489
415,414,-0.19499314,0.5024786,1.0006019
416,415,0.1803607,0.4981158,1.0000194
417,416,-0.2705501,0.5021734,0.9999268
418,417,-0.45955968,0.5057019,0.99916595
419,418,-0.11925691,0.50238824,0.99886584
420,419,-0.19535556,0.50443125,0.99968696
421,420,0.030750263,0.50166005,0.9994619
422,421,-0.044790052,0.5032277,0.9998695
423,422,0.030411294,0.5012546,1.0006951
424,423,-0.49754855,0.5061283,0.9999056
425,424,-0.1955927,0.5026494,0.9992733
426,425,0.59731674,0.49514797,1.0000343
427,426,0.06853321,0.4996384,0.9994288
428,427,-0.0074320463,0.49994713,0.99941796
429,428,-0.38327625,0.5053196,1.0001309
430,429,0.25600246,0.4985121,0.9993799
431,430,0.5587264,0.4941088,1.0006232
432,431,0.408016,0.4987822,0.99932927
433,432,-0.5356502,0.5046089,0.9993521
434,433,-0.49754563,0.5051202,0.9995061
435,434,0.4444981,0.49389726,1.0004486
436,435,0.29444876,0.49963835,1.0001993
437,436,-0.04495746,0.49919474,0.9995996
438,437,-0.15800036,0.49873987,0.9996029
439,438,-0.15699768,0.502225,0.99988264
440,439,0.63516533,0.4925759,1.0000035
441,440,0.2566663,0.49549165,0.9993189
442,441,-0.15765631,0.49884135,0.9989889
443,442,0.3320323,0.49851456,0.9994033
444,443,0.1434634,0.49820858,0.9991892
445,444,0.21957353,0.49852076,1.0003004
446,445,0.18169795,0.5002362,0.9985886
447,446,0.14386775,0.499332,1.000406
448,447,0.71153957,0.49277195,1.0004791
449,448,0.14360426,0.49910858,1.0001885
450,449,-0.3462566,0.50186944,0.9997257
451,450,0.06885936,0.4988018,1.0005428
452,451,-0.043978684,0.5014134,0.99916196
453,452,0.06883377,0.49989647,0.9997508
454,453,-0.3468068,0.50098723,0.9992683
