id,sid,theta,k,c
582,581,2.1920152,1.2199978,0.7920595
583,582,1.5738912,0.40170377,1.6824346
584,583,0.50001824,0.21955875,1.5924026
585,584,0.035718657,0.30933774,1.1139802
586,585,1.5529785,1.640787,1.1701052
587,586,-1.6021634,-0.38236058,1.3113891
588,587,-0.12869385,0.8078529,1.4708884
589,588,0.93283635,0.7265463,1.3117398
590,589,0.598722,1.0734588,0.6100134
591,590,-1.9015118,0.21642965,1.435323
592,591,-1.0278498,0.79913473,0.6815436
593,592,0.54796875,1.626005,1.4757627
594,593,-0.13312203,0.614412,1.0269232
595,594,-0.868401,-0.062026348,1.0875164
596,595,-1.2919999,1.5950358,1.6459155
597,596,-0.43480107,0.25275886,0.9125982
598,597,0.52031636,0.34141594,0.76716894
599,598,-0.7187732,1.0811123,0.9793773
600,599,-1.4709499,-0.64202917,1.557863
601,600,0.72338605,-0.4652006,1.3877963
602,601,-0.7366731,0.3484054,1.143813
603,602,2.2292283,0.961116,1.039503
604,603,-1.4366455,0.67163557,0.6841317
605,604,-1.5904893,1.0595824,1.3115627
606,605,-0.76251304,1.1447308,1.8746598
607,606,0.2440547,0.86628014,1.1423829
608,607,-0.079698406,0.9062542,0.922191
609,608,2.1444964,-0.18795308,1.4281099
610,609,0.6670136,0.114122115,1.2648115
611,610,0.3821241,0.8557735,1.0286162
612,611,-1.3672138,-0.71542066,1.418438
613,612,-1.4867727,-0.95902294,1.7507737
614,613,-1.120648,-0.036687393,1.1214535
615,614,1.0785317,-0.50963885,1.5712732
616,615,-0.40685478,1.1990901,0.8687922
617,616,0.013924829,0.030012697,1.3400714
618,617,0.2035406,0.7172986,1.3431032
619,618,-0.63129264,1.5993018,1.7437214
620,619,2.4950957,1.4199779,1.2801431
621,620,0.39208713,-0.3544941,1.3949081
622,621,1.2445451,0.60943365,1.3993853
623,622,2.2253907,-0.849066,1.6367493
